Source,Label,Target
Q471209,Václav Vojta,http://www.wikidata.org/entity/Q1464062
Q471209,Karel Černý,http://www.wikidata.org/entity/Q537733
Q471209,Vladimír Páral,http://www.wikidata.org/entity/Q1039358
Q471209,Josef Suk,http://www.wikidata.org/entity/Q707845
Q471209,Zdeněk Smetana,http://www.wikidata.org/entity/Q2377656
Q471209,Jaromír Šofr,http://www.wikidata.org/entity/Q4526311
Q471209,Martin Hilský,http://www.wikidata.org/entity/Q6775684
Q471209,Radoslav Brzobohatý,http://www.wikidata.org/entity/Q741577
Q471209,Q112489739,http://www.wikidata.org/entity/Q112489739
Q471209,Jan Klusák,http://www.wikidata.org/entity/Q1664987
Q471209,Jiří Barta,http://www.wikidata.org/entity/Q2744682
Q471209,Jiří Weiss,http://www.wikidata.org/entity/Q504118
Q471209,Petr Čech,http://www.wikidata.org/entity/Q483137
Q471209,Ivan Král,http://www.wikidata.org/entity/Q3046138
Q471209,Miroslav Donutil,http://www.wikidata.org/entity/Q555628
Q471209,Petr Pavel,http://www.wikidata.org/entity/Q2080040
Q471209,Petr Sís,http://www.wikidata.org/entity/Q775662
Q471209,Zdeněk Tůma,http://www.wikidata.org/entity/Q3359648
Q471209,Josef Pleskot,http://www.wikidata.org/entity/Q2342599
Q471209,Jan Hammer,http://www.wikidata.org/entity/Q366671
Q471209,Ondřej Synek,http://www.wikidata.org/entity/Q972164
Q471209,František Pavlíček,http://www.wikidata.org/entity/Q780880
Q471209,Milan Uhde,http://www.wikidata.org/entity/Q644098
Q471209,Lukáš Bauer,http://www.wikidata.org/entity/Q453299
Q471209,Ladislav Sitenský,http://www.wikidata.org/entity/Q2603864
Q471209,Waldemar Matuška,http://www.wikidata.org/entity/Q2063967
Q471209,Ladislav Fuks,http://www.wikidata.org/entity/Q975764
Q471209,Q131826272,http://www.wikidata.org/entity/Q131826272
Q471209,Vlastimil Brodský,http://www.wikidata.org/entity/Q535002
Q471209,Zdeněk Rotrekl,http://www.wikidata.org/entity/Q10857682
Q471209,Vladimír Dlouhý,http://www.wikidata.org/entity/Q1400357
Q471209,Aleš Valenta,http://www.wikidata.org/entity/Q1336822
Q471209,Josef Somr,http://www.wikidata.org/entity/Q555650
Q471209,Ladislav Hejdánek,http://www.wikidata.org/entity/Q3489572
Q471209,Rudolf Firkušný,http://www.wikidata.org/entity/Q2142506
Q471209,Jaroslava Adamová,http://www.wikidata.org/entity/Q3506573
Q471209,Šimon Pánek,http://www.wikidata.org/entity/Q3507411
Q471209,Ivan Ženatý,http://www.wikidata.org/entity/Q3508404
Q471209,Richard Konkolski,http://www.wikidata.org/entity/Q3508391
Q471209,Pavel Rychetský,http://www.wikidata.org/entity/Q3511760
Q471209,Vladimír Jiránek,http://www.wikidata.org/entity/Q3490055
Q471209,Miroslav Vitouš,http://www.wikidata.org/entity/Q558162
Q471209,Jiří Bartoška,http://www.wikidata.org/entity/Q1689754
Q471209,Josef Kemr,http://www.wikidata.org/entity/Q3565113
Q471209,Jan Tříska,http://www.wikidata.org/entity/Q1348071
Q471209,Tomáš Mináč,http://www.wikidata.org/entity/Q131993620
Q471209,Tomáš Baťa,http://www.wikidata.org/entity/Q1359893
Q471209,Adolf Branald,http://www.wikidata.org/entity/Q326664
Q471209,Rudolf Hrušínský,http://www.wikidata.org/entity/Q444097
Q471209,Stanislav Kolíbal,http://www.wikidata.org/entity/Q7599013
Q471209,Jan Sokol,http://www.wikidata.org/entity/Q449769
Q471209,Václav Bělohradský,http://www.wikidata.org/entity/Q1974658
Q471209,Radek Baborák,http://www.wikidata.org/entity/Q453284
Q471209,Josef Škvorecký,http://www.wikidata.org/entity/Q333741
Q471209,Pavel Tigrid,http://www.wikidata.org/entity/Q586153
Q471209,Ivan Passer,http://www.wikidata.org/entity/Q966754
Q471209,Thomas J. Bata,http://www.wikidata.org/entity/Q972548
Q471209,Ivan Hlinka,http://www.wikidata.org/entity/Q388631
Q471209,Jan Turek,http://www.wikidata.org/entity/Q112563557
Q471209,Pavel Klener,http://www.wikidata.org/entity/Q132131806
Q471209,Tomáš Svoboda,http://www.wikidata.org/entity/Q95458481
Q471209,Patrik Hoznauer,http://www.wikidata.org/entity/Q106678574
Q471209,Jiří Krejčík,http://www.wikidata.org/entity/Q95383639
Q471209,Adéla Špaljová,http://www.wikidata.org/entity/Q116270108
Q471209,Miroslav Táborský,http://www.wikidata.org/entity/Q3858922
Q471209,Libor Dostál,http://www.wikidata.org/entity/Q131985271
Q471209,Jana Hojdová,http://www.wikidata.org/entity/Q104853070
Q471209,Jan Hubac,http://www.wikidata.org/entity/Q104869549
Q471209,Josef Nekvasil,http://www.wikidata.org/entity/Q104869428
Q471209,Pavel Zedníček,http://www.wikidata.org/entity/Q2064678
Q471209,Petr Smelik,http://www.wikidata.org/entity/Q107468252
Q471209,Jan Svoboda,http://www.wikidata.org/entity/Q106127833
Q471209,Q131826267,http://www.wikidata.org/entity/Q131826267
Q471209,Q131826394,http://www.wikidata.org/entity/Q131826394
Q471209,Q131826407,http://www.wikidata.org/entity/Q131826407
Q471209,Q131842996,http://www.wikidata.org/entity/Q131842996
Q471209,Q131844533,http://www.wikidata.org/entity/Q131844533
Q471209,Jiří Lenhart,http://www.wikidata.org/entity/Q95896155
Q471209,Q131920149,http://www.wikidata.org/entity/Q131920149
Q471209,Q131922442,http://www.wikidata.org/entity/Q131922442
Q471209,Q131922581,http://www.wikidata.org/entity/Q131922581
Q471209,Q131926302,http://www.wikidata.org/entity/Q131926302
Q471209,Q131927068,http://www.wikidata.org/entity/Q131927068
Q471209,Q131933715,http://www.wikidata.org/entity/Q131933715
Q471209,Q131936827,http://www.wikidata.org/entity/Q131936827
Q471209,Q131940911,http://www.wikidata.org/entity/Q131940911
Q471209,Lucie Haladová,http://www.wikidata.org/entity/Q107626730
Q471209,Jan Hušek,http://www.wikidata.org/entity/Q131957731
Q471209,Vladimír Holomek,http://www.wikidata.org/entity/Q95380285
Q471209,Richard Špůr,http://www.wikidata.org/entity/Q95399444
Q471209,David Bělohradský,http://www.wikidata.org/entity/Q131922456
Q471209,Jiří Chod,http://www.wikidata.org/entity/Q131841007
Q471209,Barbora Listíková,http://www.wikidata.org/entity/Q131933855
Q471209,Eva Mesteková,http://www.wikidata.org/entity/Q131933838
Q471209,Lukáš Opatrný,http://www.wikidata.org/entity/Q131933850
Q471209,Viktor Schwarcz ml.,http://www.wikidata.org/entity/Q131933858
Q471209,Miloslav Čemus,http://www.wikidata.org/entity/Q131957721
Q471209,Allan Lazarov,http://www.wikidata.org/entity/Q131981830
Q471209,Pavel Hapala,http://www.wikidata.org/entity/Q131985270
Q471209,Krasimira Velitchková,http://www.wikidata.org/entity/Q124801577
Q471209,Karel Coma,http://www.wikidata.org/entity/Q108212951
Q471209,Blanka Kulová,http://www.wikidata.org/entity/Q132096489
Q471209,Sabina Mladenová,http://www.wikidata.org/entity/Q132096486
Q471209,Jiří Studnička,http://www.wikidata.org/entity/Q132131146
Q471209,Filip Havelka,http://www.wikidata.org/entity/Q132131588
Q471209,Vladimír Bezděk ml.,http://www.wikidata.org/entity/Q132132764
Q471209,Šárka Sklenářová,http://www.wikidata.org/entity/Q132146391
Q471209,Božek Slavík,http://www.wikidata.org/entity/Q132158516
Q471209,Miroslav Šnábl,http://www.wikidata.org/entity/Q132158113
Q471209,Prokop Souček,http://www.wikidata.org/entity/Q132171254
Q471209,Anton Evdoshenko,http://www.wikidata.org/entity/Q132174306
Q471209,Petr Mazáč,http://www.wikidata.org/entity/Q132174307
Q471209,Blanka Pušová,http://www.wikidata.org/entity/Q132176385
Q471209,Filip Kašpar,http://www.wikidata.org/entity/Q132176384
Q471209,Milan Freisler,http://www.wikidata.org/entity/Q132176382
Q471209,Jan Kadeřábek,http://www.wikidata.org/entity/Q28944059
Q471209,David Ployhar,http://www.wikidata.org/entity/Q56257043
Q471209,Martin Schinabek,http://www.wikidata.org/entity/Q29048815
Q471209,Joseph Stalin,http://www.wikidata.org/entity/Q855
Q471209,Vladivojna La Chia,http://www.wikidata.org/entity/Q11912173
Q471209,Aneta Langerová,http://www.wikidata.org/entity/Q455191
Q471209,Vasilis Skalenakis,http://www.wikidata.org/entity/Q106128893
Q471209,Miroslav Čvorsjuk,http://www.wikidata.org/entity/Q12038042
Q471209,Václav Tlapák,http://www.wikidata.org/entity/Q95401113
Q471209,Zuzana Fialová,http://www.wikidata.org/entity/Q3489559
Q471209,Věra Flaková,http://www.wikidata.org/entity/Q95381828
Q471209,Miroslav Hurt,http://www.wikidata.org/entity/Q95401107
Q471209,Zdeněk Tripes,http://www.wikidata.org/entity/Q95447512
Q471209,Vlastimil Hamerník,http://www.wikidata.org/entity/Q95470503
Q471209,Vít Janota,http://www.wikidata.org/entity/Q95478348
Q471209,Tim Postovit,http://www.wikidata.org/entity/Q103609526
Q471209,Petr Václav,http://www.wikidata.org/entity/Q16854358
Q471209,David Skála,http://www.wikidata.org/entity/Q133246680
Q471209,René Korenár,http://www.wikidata.org/entity/Q95873331
Q471209,Michaela Pavlátová,http://www.wikidata.org/entity/Q2377467
Q471209,Lucie Váchová,http://www.wikidata.org/entity/Q12034168
Q471209,Jan Grabec,http://www.wikidata.org/entity/Q112514381
Q471209,Viktor Karlík,http://www.wikidata.org/entity/Q21809725
Q471209,Martin Poch,http://www.wikidata.org/entity/Q56085791
Q471209,Václav Kučera,http://www.wikidata.org/entity/Q95449528
Q471209,Roman Erben,http://www.wikidata.org/entity/Q12049674
Q471209,Diviš Marek,http://www.wikidata.org/entity/Q33100687
Q471209,Theodora Remundová,http://www.wikidata.org/entity/Q12058898
Q471209,Josef Hrdlička,http://www.wikidata.org/entity/Q95109782
Q471209,Irena Hradecká,http://www.wikidata.org/entity/Q112471987
Q471209,Luboš Svoboda,http://www.wikidata.org/entity/Q131920324
Q471209,Viktor Stoilov,http://www.wikidata.org/entity/Q95147687
Q471209,Božena Správcová,http://www.wikidata.org/entity/Q11241120
Q471209,Bohdan Chlíbec,http://www.wikidata.org/entity/Q15363353
Q471209,Ondrej Šulaj,http://www.wikidata.org/entity/Q15407167
Q471209,Vilém Šrail,http://www.wikidata.org/entity/Q123811842
Q471209,Jonáš Zbořil,http://www.wikidata.org/entity/Q43639419
Q471209,Q131820301,http://www.wikidata.org/entity/Q131820301
Q471209,Q131844796,http://www.wikidata.org/entity/Q131844796
Q471209,Martin Langer,http://www.wikidata.org/entity/Q12035778
Q471209,Šimon Caban,http://www.wikidata.org/entity/Q10400225
Q471209,Ladislav Zedník,http://www.wikidata.org/entity/Q28110067
Q471209,Martin Šulík,http://www.wikidata.org/entity/Q920040
Q471209,Josef Straka,http://www.wikidata.org/entity/Q95457773
Q471209,Pascal Cervo,http://www.wikidata.org/entity/Q3367329
Q471209,Jakub Šofar,http://www.wikidata.org/entity/Q15730978
Q471209,Jan Gabriel,http://www.wikidata.org/entity/Q95392660
Q471209,Igor Luther,http://www.wikidata.org/entity/Q1657731
Q471209,Jan Slovák,http://www.wikidata.org/entity/Q67914068
Q471209,Artemio Benki,http://www.wikidata.org/entity/Q108028328
Q471209,Richard Ricci Němčok,http://www.wikidata.org/entity/Q131924383
Q471209,Marie Iljašenko,http://www.wikidata.org/entity/Q28734607
Q471209,Božidara Turzonovová,http://www.wikidata.org/entity/Q3562824
Q471209,Ondřej Hanus,http://www.wikidata.org/entity/Q18379836
Q471209,Petr Janyška,http://www.wikidata.org/entity/Q16185397
Q471209,Radek Malý,http://www.wikidata.org/entity/Q12048501
Q471209,Anna Geislerová,http://www.wikidata.org/entity/Q440954
Q471209,Viktor Špaček,http://www.wikidata.org/entity/Q112079827
Q471209,František Dryje,http://www.wikidata.org/entity/Q12016988
Q471209,Vít Janeček,http://www.wikidata.org/entity/Q18641976
Q471209,Petr Řehák,http://www.wikidata.org/entity/Q95078409
Q471209,Jitka Srbová,http://www.wikidata.org/entity/Q95091274
Q471209,Marek Leščák,http://www.wikidata.org/entity/Q12771012
Q471209,Laurence Côte,http://www.wikidata.org/entity/Q1761684
Q471209,Jan Gogola,http://www.wikidata.org/entity/Q95309400
Q471209,Diana Mórová,http://www.wikidata.org/entity/Q584986
Q471209,Jiří Dynka,http://www.wikidata.org/entity/Q95166754
Q471209,Robert Wudy,http://www.wikidata.org/entity/Q95174262
Q471209,David Nykl,http://www.wikidata.org/entity/Q338264
Q471209,Simona Racková,http://www.wikidata.org/entity/Q95179565
Q471209,Q124753684,http://www.wikidata.org/entity/Q124753684
Q471209,Arnaud Giovaninetti,http://www.wikidata.org/entity/Q2863123
Q471209,Roman Telerovský,http://www.wikidata.org/entity/Q95220910
Q471209,Kamil Bouška,http://www.wikidata.org/entity/Q12027871
Q471209,Ivan Lamper,http://www.wikidata.org/entity/Q12021954
Q471209,Jan Štolba,http://www.wikidata.org/entity/Q12023362
Q471209,Jaroslav Spurný,http://www.wikidata.org/entity/Q12024067
Q471209,Jonáš Hájek,http://www.wikidata.org/entity/Q12025821
Q471209,Karel Škrabal,http://www.wikidata.org/entity/Q12028645
Q471209,Ladislav Puršl,http://www.wikidata.org/entity/Q12032588
Q471209,Michal Wernisch,http://www.wikidata.org/entity/Q12036824
Q471209,Ondřej Buddeus,http://www.wikidata.org/entity/Q12042660
Q471209,Petr Motýl,http://www.wikidata.org/entity/Q12044976
Q471209,Jiří Janatka,http://www.wikidata.org/entity/Q112351429
Q471209,Bohuslav Vaněk-Úvalský,http://www.wikidata.org/entity/Q16514025
Q471209,Luboš Svoboda,http://www.wikidata.org/entity/Q112462555
Q471209,Tomáš Fürstenzeller,http://www.wikidata.org/entity/Q112388720
Q471209,Ludvík Hradílek,http://www.wikidata.org/entity/Q112408938
Q471209,Vladislav Reisinger,http://www.wikidata.org/entity/Q95395108
Q471209,Jiří Macháček,http://www.wikidata.org/entity/Q734192
Q471209,Lukáš Marvan,http://www.wikidata.org/entity/Q95439379
Q471209,Pavel Ctibor,http://www.wikidata.org/entity/Q95443844
Q471209,Wanda Heinrichová,http://www.wikidata.org/entity/Q95457777
Q471209,Lukáš Hyksa,http://www.wikidata.org/entity/Q112548431
Q471209,Peter Varga,http://www.wikidata.org/entity/Q25921703
Q471209,Zuzana Stivínová,http://www.wikidata.org/entity/Q10861560
Q471209,Richard Vokůrka,http://www.wikidata.org/entity/Q103829552
Q471209,Mio Vacík,http://www.wikidata.org/entity/Q14806420
Q471209,Jan Kehár,http://www.wikidata.org/entity/Q95911791
Q471209,Vít Klusák,http://www.wikidata.org/entity/Q11991022
Q471209,Lukáš Jůza,http://www.wikidata.org/entity/Q87494026
Q471209,Jaromír Dulava,http://www.wikidata.org/entity/Q12023617
Q471209,Ladislav Hampl,http://www.wikidata.org/entity/Q12032493
Q471209,Jan Kopal,http://www.wikidata.org/entity/Q104129149
Q471209,Petra Špindlerová,http://www.wikidata.org/entity/Q12045163
Q471209,Matouš Outrata,http://www.wikidata.org/entity/Q106808749
Q471209,Sabina Remundová,http://www.wikidata.org/entity/Q12050797
Q471209,Viktorie Čermáková,http://www.wikidata.org/entity/Q17282520
Q471209,Filip Kaňkovský,http://www.wikidata.org/entity/Q56459280
Q471209,Jaroslav Bouček,http://www.wikidata.org/entity/Q1683607
Q471209,Curtis Jones,http://www.wikidata.org/entity/Q100976997
Q471209,Anita Krausová,http://www.wikidata.org/entity/Q95146793
Q471209,Martin Veliký,http://www.wikidata.org/entity/Q101050700
Q471209,Taťána Chvojka,http://www.wikidata.org/entity/Q104853775
Q471209,Q131844756,http://www.wikidata.org/entity/Q131844756
Q471209,Drahomíra Stejskalová,http://www.wikidata.org/entity/Q101595676
Q471209,Klára Issová,http://www.wikidata.org/entity/Q299394
Q471209,Marta Nováková,http://www.wikidata.org/entity/Q95217634
Q471209,Milan Kříž,http://www.wikidata.org/entity/Q131924010
Q471209,Šimon Špidla,http://www.wikidata.org/entity/Q95892020
Q471209,Jakub Čermák,http://www.wikidata.org/entity/Q12022321
Q471209,Ondřej Bauer,http://www.wikidata.org/entity/Q102315007
Q471209,Michal Kern,http://www.wikidata.org/entity/Q102350630
Q471209,Christian Dirhde,http://www.wikidata.org/entity/Q131924016
Q471209,Claris Kalonzi,http://www.wikidata.org/entity/Q131924017
Q471209,Douw Van Rensburg,http://www.wikidata.org/entity/Q131924019
Q471209,Frikkie Pieters Nel,http://www.wikidata.org/entity/Q131924020
Q471209,Ladislav Štefan,http://www.wikidata.org/entity/Q131924008
Q471209,Martin Telvák,http://www.wikidata.org/entity/Q131924006
Q471209,Mark Makulo Limbili,http://www.wikidata.org/entity/Q131924014
Q471209,Roman Jedlička,http://www.wikidata.org/entity/Q131924011
Q471209,Trevor Steele Taylor,http://www.wikidata.org/entity/Q131924012
Q471209,Tyrone Casey,http://www.wikidata.org/entity/Q131924015
Q471209,Vojtěch Pavlíček,http://www.wikidata.org/entity/Q131924004
Q471209,Žofie Hradílková,http://www.wikidata.org/entity/Q131924005
Q471209,Zuzana Lhotská,http://www.wikidata.org/entity/Q131924009
Q471209,Filip Remunda,http://www.wikidata.org/entity/Q3564148
Q471209,Markéta Tannerová,http://www.wikidata.org/entity/Q88467262
Q471209,Anna Sedlačková,http://www.wikidata.org/entity/Q131994771
Q471209,Marie Štípková,http://www.wikidata.org/entity/Q26263315
Q471209,Lenka Burianová,http://www.wikidata.org/entity/Q58243311
Q471209,Eva Leinweberová,http://www.wikidata.org/entity/Q61690691
Q471209,Marta Falvey Sovová,http://www.wikidata.org/entity/Q95094058
Q471209,Martin Sitta,http://www.wikidata.org/entity/Q61043065
Q471209,Jan Čechtický,http://www.wikidata.org/entity/Q95156566
Q471209,Filip Rajmont,http://www.wikidata.org/entity/Q12008907
Q471209,Martin Matiášek,http://www.wikidata.org/entity/Q106127772
Q471209,Adam Pitra,http://www.wikidata.org/entity/Q112391692
Q471209,Jan Ponocný,http://www.wikidata.org/entity/Q95484553
Q471209,Anna K,http://www.wikidata.org/entity/Q3508515
Q471209,Ester Krumbachová,http://www.wikidata.org/entity/Q11881238
Q471209,Jan Dobiáš,http://www.wikidata.org/entity/Q78796708
Q471209,Jan Hazuka,http://www.wikidata.org/entity/Q133246681
Q471209,Jaroslava Tvrzníková,http://www.wikidata.org/entity/Q12024212
Q471209,Jindřich Šídlo,http://www.wikidata.org/entity/Q12024882
Q471209,Jitka Molavcová,http://www.wikidata.org/entity/Q12024953
Q471209,Jiřina Šiklová,http://www.wikidata.org/entity/Q12025021
Q471209,Jiří Dědeček,http://www.wikidata.org/entity/Q12025112
Q471209,Jiri Hrubes,http://www.wikidata.org/entity/Q12025195
Q471209,Jitka Smutná,http://www.wikidata.org/entity/Q12024963
Q471209,Josef Koutecký,http://www.wikidata.org/entity/Q12026256
Q471209,Jožka Černý,http://www.wikidata.org/entity/Q12027140
Q471209,Miloš Rejchrt,http://www.wikidata.org/entity/Q12037592
Q471209,Olga Dabrowská,http://www.wikidata.org/entity/Q12042530
Q471209,Blanka Bohdanová,http://www.wikidata.org/entity/Q11158282
Q471209,Petr Lutka,http://www.wikidata.org/entity/Q12044952
